loan_id,payments,frequency,balance_mean,balance_std,balance_min,negative_balance,type_1_mean,type_1_max,type_1_min,type_1_std,type_2_count,type_2_max,pension_mean,pension_count,payment_statement_mean,ins_payment_std,credit_cash,credit_cash_min,col_another_bank,col_another_bank_mean,col_another_bank_std,interest,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,credit_card_withd,credit_card_withd_mean,credit_card_withd_std,ratio_credit_cash,ratio_withd_cash,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,card_type,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,unemploymant rate '95 ,crime_delta,trans_mth,withdrawal_mth,credit_mth,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,status
6076,1957,1,40841.79534883721,15410.393720101683,500.0,0.0,-5228.838461538461,5654.16517056776,-14.6,-16400.0,0.0,0.0,0.0,0.0,0.0,0.0,10,500.0,0.0,0.0,0.0,0.0,4.0,-4026.5,3733.7241908493097,0.0,0.0,0.0,0.23255813953488372,0.6744186046511628,0.0,0.0,1,1,-1.0,28,5,1,9,0.608,1.89,0.006117460527185043,6.056338028169014,-736.4561213434453,1329.6570008285005,-0.5538692466437317,30.96986301369863,0.5840981093510476,0.34951456310679613,2.152134003241641,
5134,4423,1,33129.403076923074,14034.728710026882,500.0,0.0,-4677.748717948718,3925.477015792026,-14.6,-14700.0,0.0,0.0,0.0,0.0,0.0,0.0,15,500.0,0.0,0.0,0.0,0.0,6.0,-9235.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.676923076923077,0.0,0.0,1,1,-1.0,11,3,1,4,0.527,3.13,0.0019444660496227735,5.855855855855856,-421.4188034188034,705.1212751212752,-0.5976543586013948,48.73698630136986,1.2269500339136332,0.15830130379079055,0.7119822373722442,
5419,6930,1,40954.37428571428,30265.25096201469,700.0,0.0,-9776.277777777777,9643.864664709985,-14.6,-31000.0,0.0,0.0,0.0,0.0,0.0,0.0,9,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.7428571428571429,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,3.6713286713286712,-1025.483682983683,1162.401275195393,-0.8822114229109951,47.45205479452055,0.2987157287157287,0.1508056758056758,0.18835224325420422,
6255,5165,1,23594.146666666667,7544.802965794843,200.0,0.0,-2220.0,1957.549488518745,-200.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1,0,-1.0,25,6,2,6,0.631,5.77,-0.0015558111905255812,1.6605166051660516,-245.75645756457564,388.450184501845,-0.6326588771729837,39.843835616438355,0.12744232010325912,0.1308486608583414,0.2495643756050339,
5656,6086,1,44355.04090909091,16699.810596406947,200.0,0.0,-10592.86,10180.890483668138,-14.6,-35100.0,0.0,0.0,0.0,0.0,0.0,0.0,7,200.0,0.0,0.0,0.0,0.0,1.0,-414.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.6363636363636364,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,3.9759036144578315,-1914.3722891566267,2273.332831325301,-0.8420994333859119,43.723287671232875,0.6188205170336291,0.14614141746083908,0.32636351188520063,
6934,9736,1,23391.68913043478,10577.341912266536,400.0,0.0,-4864.478260869565,3944.8517920030363,-14.6,-12100.0,0.0,0.0,0.0,0.0,0.0,0.0,14,400.0,0.0,0.0,0.0,0.0,5.0,-4746.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.5869565217391305,0.0,0.0,2,0,-1.0,16,7,1,7,0.67,1.51,0.000532187678403824,5.0181818181818185,-530.6703557312253,629.0376284584981,-0.84362259382109,48.345205479452055,0.34888729115310874,0.07792385647767734,0.09261503697617099,
6028,5292,1,56757.3095890411,14668.228535740514,1100.0,0.0,-4389.838461538462,5453.866618304522,-14.6,-21600.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1100.0,0.0,0.0,0.0,0.0,22.0,-2497.4545454545455,2147.536168047838,0.0,0.0,0.0,0.1506849315068493,0.547945205479452,0.0,0.0,1,0,-1.0,23,4,2,4,0.515,2.95,0.0061567666713697525,7.227722772277228,-434.6374714394517,1258.6063177746348,-0.34533234523082823,29.002739726027396,0.2610424540186445,0.13457420005039053,1.5725784860138603,
6490,1221,1,33927.08571428571,12947.80948756529,900.0,0.0,-7874.955555555556,7506.862594837991,-14.6,-20600.0,0.0,0.0,0.0,0.0,0.0,0.0,7,900.0,0.0,0.0,0.0,0.0,1.0,-1900.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6190476190476191,0.0,0.0,1,0,-1.0,2,8,5,7,0.899,6.63,0.0008059231850084271,3.841463414634146,-1440.5406504065043,1507.814024390244,-0.9553835069209249,56.635616438356166,0.7957248157248158,0.6945809445809447,0.30119665119665107,
6415,9910,1,40812.49166666667,20009.133167152275,700.0,0.0,-14225.0,10003.124511871278,-300.0,-23900.0,0.0,0.0,0.0,0.0,0.0,0.0,5,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,2,0,-1.0,19,8,1,9,0.852,3.33,0.0021050389369553367,2.9268292682926833,-3469.5121951219517,3152.6036585365855,-1.100522796681798,30.78904109589041,0.14800979650184998,0.07734611503531787,-0.13111251261352178,
7087,1846,1,42830.99523809524,9857.958953203319,300.0,0.0,-2864.690476190476,2857.741005248344,-14.6,-11600.0,0.0,0.0,0.0,0.0,0.0,0.0,12,300.0,0.0,0.0,0.0,0.0,12.0,-2137.0,2073.264882432361,0.0,0.0,0.0,0.19047619047619047,0.6190476190476191,0.0,0.0,1,1,-1.0,23,4,2,4,0.598,7.08,0.001968503937007874,6.019108280254777,-273.696542311192,758.703821656051,-0.3607422745199627,30.693150684931506,1.3154839292163236,0.4047038642109065,2.7499509879791573,
5420,3021,1,45191.969072164946,28066.16023906859,600.0,0.0,-3347.0347826086954,5929.7613900964225,-14.6,-26100.0,2.0,2303.753893105772,0.0,0.0,0.0,0.0,16,600.0,0.0,0.0,0.0,0.0,37.0,-880.418918918919,358.93104246253665,0.0,0.0,0.0,0.16494845360824742,0.4536082474226804,0.0,0.0,1,0,-1.0,21,6,2,8,0.8,1.39,0.0006117305449295695,9.17981072555205,-941.7383075024002,1380.4571705896626,-0.6821930644180264,46.6986301369863,2.008445051307514,0.24801390268123139,1.5345236632314048,
5977,1232,1,23023.659090909092,6846.270074071335,6620.0,0.0,-1917.0666666666668,1743.886692802412,-14.6,-6200.0,0.0,0.0,0.0,0.0,0.0,0.0,15,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.6590909090909091,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,2.64,0.0012907086577216645,5.0381679389312986,-219.51145038167942,313.63591105210753,-0.6998925908876862,17.224657534246575,0.5508116883116883,0.7296401515151515,0.6672242612460001,
6824,2999,0,38817.375384615385,25488.667769094267,-8245.1,1.0,-7999.632857142858,8977.058830195378,-9.5,-38800.0,2.0,9646.350708946882,0.0,0.0,10258.472727272727,0.0,25,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.8076923076923077,0.0,0.0,1,1,-1.0,21,6,1,6,0.763,1.72,-0.0011986110939488676,7.142857142857143,-969.8149921507064,583.5645130731338,-1.661881369453949,31.643835616438356,1.9392603089918863,-0.11727342162487209,-2.723200525952478,
5207,748,1,22981.05593220339,6022.073345711427,900.0,0.0,-1431.297142857143,1733.7001805871937,-14.6,-7200.0,0.0,0.0,0.0,0.0,0.0,0.0,16,500.0,0.0,0.0,0.0,0.0,18.0,-827.6111111111111,783.4156840317457,0.0,0.0,0.0,0.2711864406779661,0.423728813559322,0.0,0.0,1,1,-1.0,40,18,2,6,0.5720000000000001,4.09,0.00115360413899182,5.97972972972973,-145.06389961389962,286.1389358108108,-0.5069701514155799,51.136986301369866,0.9547264928698752,1.1021613190730837,1.8608828304048888,
7115,1848,1,18675.06030534351,5238.609386229242,800.0,0.0,-2282.931578947368,1842.8145709727482,-14.6,-7000.0,0.0,0.0,0.0,0.0,0.0,0.0,33,200.0,0.0,0.0,0.0,0.0,18.0,-4410.0,0.0,0.0,0.0,0.0,0.25190839694656486,0.6106870229007634,0.0,0.0,2,0,-1.0,11,4,3,9,0.855,1.79,0.003649092302588682,5.865671641791045,-102.2208169677926,152.18507462686568,-0.6716875305835495,36.36986301369863,0.36096906565656567,0.3888888888888889,0.6038249031670088,
7250,2482,1,42572.41008403361,16541.33759794593,1100.0,0.0,-4630.667605633802,6551.657581314269,-14.6,-37000.0,4.0,3228.492566198658,0.0,0.0,0.0,0.0,23,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19327731092436976,0.8067226890756303,0.0,0.0,1,0,-1.0,26,6,2,9,0.623,4.46,0.00016665789519849832,5.569422776911076,-782.242633649008,449.7416323925684,-1.7393155921269206,33.827397260273976,0.8142803182917003,0.30435804458769805,-2.8623843916918843,
6010,2503,2,50892.0,28282.838447204464,200.0,0.0,-18877.25,12402.650398873084,-8309.0,-35000.0,0.0,0.0,0.0,0.0,0.0,0.0,9,200.0,0.0,0.0,0.0,0.0,1.0,-8309.0,0.0,0.0,0.0,0.0,0.5625,0.375,0.0,0.0,1,1,-1.0,41,4,1,4,0.519,3.45,0.0033712028777238504,2.4120603015075375,-2845.816582914573,1943.9597989949748,-1.4639276925303997,59.88767123287671,0.6156938340657877,0.2810294313490478,-2.3900585963510452,
6088,2505,1,31516.346153846152,14090.878545097616,200.0,0.0,-12366.666666666666,2638.8128644019707,-10600.0,-15400.0,0.0,0.0,0.0,0.0,0.0,0.0,2,200.0,4.0,16907.75,3757.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.5384615384615384,0.0,0.0,1,1,-1.0,26,10,0,8,0.369,1.62,-0.0007581919190526737,2.8260869565217392,-2688.4057971014495,1601.434782608696,-1.6787482239658276,36.47671232876712,0.574558660456864,0.285894876912841,-1.9960345974717228,
5682,5622,1,44378.174545454545,18271.443056251977,600.0,0.0,-11443.81875,12809.1951466688,-14.6,-36800.0,1.0,0.0,0.0,0.0,0.0,0.0,1,600.0,10.0,33735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.8,0.0,0.0,1,1,-1.0,11,1,4,5,0.877,6.43,-0.0010619949535277395,4.596100278551532,-2249.8177228412255,1290.6620663459103,-1.7431501099360984,61.24109589041096,1.3631210719791298,0.14340981856990395,-2.0416037037935384,
7201,5622,1,46965.95636363637,17793.88720822889,600.0,0.0,-11284.44375,12877.041370542745,-14.6,-36800.0,1.0,0.0,0.0,0.0,0.0,0.0,1,600.0,10.0,33735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.8,0.0,0.0,1,1,-1.0,11,1,4,5,0.877,6.43,-0.0010619949535277395,4.596100278551532,-2236.499477715877,1290.9898708533806,-1.7323911892798107,61.24109589041096,1.3631210719791298,0.14340981856990395,-2.0125575054170306,
6938,5688,1,48271.61756756757,17526.639192300514,700.0,0.0,-8683.69268292683,9024.916419789999,-14.6,-31500.0,7.0,5426.144233071513,0.0,0.0,0.0,0.0,1,700.0,12.0,37085.0,0.0,0.0,0.0,0.0,0.0,3.0,-2700.0,519.6152422706632,0.013513513513513514,0.7837837837837838,0.04054054054054054,0.0,1,1,0.0,23,4,2,6,0.5529999999999999,3.39,-0.006146734854445318,5.467980295566503,-1468.1827809340728,1273.6145320197045,-1.1527685528256504,47.93698630136986,0.2671264064697609,0.13037681669010784,-0.4629319565121513,
6875,1735,1,39962.466187050355,10772.622802819164,700.0,0.0,-4264.652631578947,5084.482396979361,-14.6,-17500.0,0.0,0.0,0.0,0.0,0.0,0.0,23,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16546762589928057,0.8345323741007195,0.0,0.0,1,0,-1.0,26,6,2,9,0.623,4.46,0.00016665789519849832,6.640127388535031,-203.72544418370765,276.88792841977556,-0.7357686026486859,55.391780821917806,0.8336323246878001,0.4353986551392891,0.8827289164313283,
5953,4049,1,63864.2,29872.848839515984,400.0,0.0,-29620.0,14803.276664306453,-11000.0,-43900.0,1.0,0.0,0.0,0.0,0.0,0.0,1,400.0,4.0,45859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,0.0,1,0,-1.0,19,7,1,8,0.6940000000000001,1.25,-0.001713291393387766,3.2846715328467155,-9400.07299270073,4490.523114355232,-2.093313574681473,42.06301369863014,1.0927512966164485,0.2320943442825389,-5.537238275568727,
5942,3388,1,37092.94552238806,11884.310835362774,16399.9,0.0,-4412.222222222223,3444.262814678821,-14.6,-18400.0,1.0,0.0,0.0,0.0,0.0,0.0,4,200.0,20.0,21852.6,3723.556483284566,0.0,31.0,-4773.580645161291,254.50825450838178,0.0,0.0,0.0,0.029850746268656716,0.5895522388059702,0.0,0.0,1,0,-1.0,2,8,5,7,0.899,6.63,0.0008059231850084271,6.871794871794871,-704.8831908831909,531.7214072748957,-1.3256626143674746,39.38630136986301,0.45066841302636756,0.2503197560015742,-0.9966513519367644,
5382,637,1,42536.88536585366,12304.330318968216,300.0,0.0,-2886.6583333333333,3445.001088397211,-14.6,-11300.0,0.0,0.0,0.0,0.0,0.0,0.0,10,300.0,0.0,0.0,0.0,0.0,8.0,-1879.5,1324.0121924341504,0.0,0.0,0.0,0.24390243902439024,0.5609756097560976,0.0,0.0,1,0,-1.0,41,8,3,10,0.619,2.52,0.0016905015394354445,5.5156950672645735,-388.3396860986547,912.9773146926932,-0.42535524141623304,43.35342465753425,2.455450898308041,1.0940607012035584,6.122145011850894,
6377,1432,1,29906.531428571427,8582.056505164628,400.0,0.0,-2465.768888888889,3106.6604744573483,-14.6,-12800.0,0.0,0.0,0.0,0.0,0.0,0.0,15,400.0,0.0,0.0,0.0,0.0,18.0,-1330.6666666666667,1600.7030073211765,0.0,0.0,0.0,0.21428571428571427,0.5285714285714286,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,6.774193548387096,-238.6227956989247,587.3531612903225,-0.40626800266931046,52.83013698630137,2.5898975791433894,0.7298067970204841,2.516443513345748,
5931,2779,1,51217.69756097561,30150.625131723948,1100.0,0.0,-9863.990476190476,10281.503219563994,-14.6,-34500.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.6829268292682927,0.0,0.0,1,0,-1.0,26,4,1,5,0.41700000000000004,1.95,-0.00014621437686091024,5.146443514644352,-1238.1578003586371,1435.6242677824266,-0.8624525428726479,30.254794520547946,1.7354099196353603,0.2692815161329015,0.5660847512808648,
5992,6340,1,49453.13417721519,18120.439229435444,300.0,0.0,-7437.062745098039,8524.192447521602,-14.6,-38900.0,5.0,8165.179134593435,0.0,0.0,0.0,0.0,2,300.0,10.0,38042.0,0.0,0.0,16.0,-4668.0,1412.8643246964657,1.0,-2000.0,0.0,0.02531645569620253,0.6329113924050633,0.012658227848101266,0.0,1,0,2.0,30,4,1,6,0.514,3.85,0.004434404283801874,6.388140161725067,-1393.8002219755824,1353.8701511777804,-1.0294932795165515,17.96164383561644,1.3564563617245005,0.12233175604626709,-0.0778867311565964,
5790,1756,1,29824.125,12770.284101070163,1000.0,0.0,-6766.666666666667,4505.922029211483,-2400.0,-11400.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,-1.0,37,20,3,8,0.48,3.73,-0.00048161823727725157,2.9752066115702482,-1677.6859504132233,1589.0220385674932,-1.0557977861185996,19.394520547945206,0.5787490508731966,0.4138192862566439,-0.20365097443685154,
6753,5665,1,34806.92142857143,13611.99679305431,400.0,0.0,-8166.666666666667,8364.408725865405,-100.0,-16800.0,0.0,0.0,0.0,0.0,0.0,0.0,5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0,1,0,-1.0,41,2,3,5,0.483,3.51,-0.0011443829868395957,3.5593220338983054,-2076.2711864406783,1853.7596302003083,-1.1200325827660442,51.00547945205479,0.8194454251250368,0.12521329802883202,-0.1544946374602157,
6562,3937,1,60082.759375,25355.580407249254,800.0,0.0,-7914.799999999999,10050.63901019897,-14.6,-33200.0,2.0,1974.2421330728407,0.0,0.0,0.0,0.0,17,800.0,0.0,0.0,0.0,0.0,12.0,-4430.0,3084.3079082230543,0.0,0.0,0.0,0.265625,0.546875,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,7.901234567901235,-1407.6296296296296,1829.8893827160493,-0.7692430170507507,38.608219178082194,1.121460926255186,0.26545169757006176,0.8687589535179071,
7046,7636,1,17625.444285714286,6505.144392712533,300.0,0.0,-2753.7,2919.7311729482417,-14.6,-9100.0,0.0,0.0,0.0,0.0,0.0,0.0,23,300.0,0.0,0.0,0.0,0.0,15.0,-1434.0666666666666,169.3784716741377,0.0,0.0,0.0,0.32857142857142857,0.45714285714285713,0.0,0.0,2,1,-1.0,15,4,2,7,0.614,2.38,0.0024033917528557157,5.7534246575342465,-226.33150684931508,275.7369863013699,-0.8208238941218552,53.76712328767123,0.318312379954601,0.08854985158023397,0.0787192247249869,
5868,7513,1,75905.4746031746,21744.485983621806,700.0,0.0,-14681.022222222224,14113.918985639897,-14.6,-44900.0,3.0,4864.966906362262,0.0,0.0,0.0,0.0,1,700.0,11.0,45076.0,0.0,0.0,1.0,432.3,0.0,0.0,0.0,0.0,0.015873015873015872,0.7936507936507936,0.0,0.0,2,0,-1.0,13,5,1,3,0.484,5.887854352870287,-0.003825092883056241,4.934725848563969,-1909.5056570931242,1633.484007832898,-1.1689772583855396,50.50958904109589,1.2280325214073384,0.09065397755002441,-0.46903718739370315,
5784,2350,1,39718.56129032258,26850.68828815725,900.0,0.0,-8437.870588235293,10461.119736897475,-14.6,-35000.0,1.0,0.0,0.0,0.0,0.0,0.0,8,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.7419354838709677,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,1.6,-6.450447661067678e-05,4.946808510638298,-3869.819774718398,1585.8449263502457,-2.4402258445437175,58.657534246575345,0.9776962174940899,0.35095744680851065,-6.090599595648406,
5878,6170,1,44234.82947368421,12482.60318552908,600.0,0.0,-3544.515068493151,3979.3556594927386,-14.6,-20160.0,0.0,0.0,0.0,0.0,0.0,0.0,23,600.0,0.0,0.0,0.0,0.0,68.0,-2120.75,1948.0835310709476,0.0,0.0,0.0,0.12105263157894737,0.5210526315789473,0.0,0.0,1,0,-1.0,49,12,2,7,0.564,3.33,0.0004285078587242552,8.962264150943396,-167.1941070043939,592.6345411663808,-0.2821200847917748,41.07945205479452,0.988776337115073,0.11812533765532146,1.4618050574123373,
5110,1704,1,29946.995238095238,7804.900729996323,900.0,0.0,-2994.8438356164384,2915.2042280747814,-14.6,-14400.0,0.0,0.0,0.0,0.0,0.0,0.0,33,100.0,0.0,0.0,0.0,0.0,15.0,-6358.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.6190476190476191,0.0,0.0,2,0,-1.0,16,6,1,4,0.636,3.38,0.002372577040049833,6.227347611202636,-148.01534607659497,236.29231295265922,-0.6264077922257657,51.553424657534244,0.42671459311424104,0.4282570422535211,1.0482026387670382,
5210,4115,2,40688.34830508474,13220.37151833069,1000.0,0.0,-6424.722222222223,6736.5895940284545,-30.0,-25800.0,4.0,5749.914687772913,0.0,0.0,0.0,0.0,2,1000.0,20.0,26539.6,4522.194139085467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.8135593220338984,0.0,0.0,1,0,-1.0,22,1,1,2,0.413,2.77,0.005155690732738636,5.7560975609756095,-897.2669376693767,623.320905923345,-1.4394943746355287,35.0958904109589,0.5296921830700689,0.17411907654921022,-1.36473721768983,
7230,312,1,40748.34523809524,11470.114892915593,300.0,0.0,-3092.433333333333,3583.0264019542824,-14.6,-11900.0,0.0,0.0,0.0,0.0,0.0,0.0,10,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.7619047619047619,0.0,0.0,2,1,-1.0,33,3,2,10,0.617,2.47,0.004461619928569014,5.101214574898786,-375.5991902834008,799.7746288798921,-0.469631289516446,36.443835616438356,3.1335683760683763,2.2847222222222223,11.19351851851852,
