loan_id,duration,payments,negative_balance,type_0_mean,type_1_min,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,credit_card_withd,credit_ratio,ratio_credit_cash,ratio_withd_cash,ratio_interest,owner_count,owner_gender,unemploymant_delta,withdrawal_mth,ratio_real_salary_to_expected,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,status
7046,12,7636,0.0,3354.7999999999997,-14.6,15.0,-1434.0666666666666,169.3784716741377,0.0,0.4857142857142857,0.32857142857142857,0.45714285714285713,0.0,2,1,0.2400000000000002,-226.33150684931508,0.8889820064086763,0.318312379954601,0.08854985158023397,
5868,12,7513,0.0,24451.05769230769,-14.6,4.0,391.15,28.568572476295245,0.0,0.4,0.015384615384615385,0.7230769230769231,0.0,2,0,1.122145647129713,-1909.5056570931242,0.10723426416562008,1.4528306490971206,0.09065397755002441,
5784,36,2350,0.0,12583.75,-14.6,0.0,0.0,0.0,0.0,0.4375,0.28125,0.71875,0.0,1,1,0.3599999999999999,-3869.819774718398,-14.146251092131305,1.244193853427896,0.35095744680851065,
5878,12,6170,0.0,12563.852272727272,-14.6,68.0,-2120.75,1948.0835310709476,0.0,0.23157894736842105,0.12105263157894737,0.5210526315789473,0.0,1,0,0.41000000000000014,-167.1941070043939,12.375033895587634,0.988776337115073,0.11812533765532146,
5110,60,1704,0.0,4780.981132075472,-14.6,15.0,-6358.0,0.0,0.0,0.42063492063492064,0.2619047619047619,0.6190476190476191,0.0,2,0,0.5700000000000003,-148.01534607659497,2.4476016395464657,0.42671459311424104,0.4282570422535211,
5210,36,4115,0.0,12778.078571428572,-30.0,0.0,0.0,0.0,0.0,0.3559322033898305,0.01694915254237288,0.8135593220338984,0.0,1,0,0.48999999999999977,-897.2669376693767,-7.837953455399373,0.5296921830700689,0.17411907654921022,
7230,60,312,0.0,6584.811111111111,-14.6,0.0,0.0,0.0,0.0,0.42857142857142855,0.23809523809523808,0.7619047619047619,0.0,2,1,0.20999999999999996,-375.5991902834008,4.899290780141844,3.1335683760683763,2.2847222222222223,
5005,12,2288,0.0,17061.185185185186,-30.0,16.0,-1455.88125,2165.2868075519077,0.0,0.36,0.25333333333333335,0.5333333333333333,0.0,1,1,-0.35999999999999943,-2572.213001383126,-4.9812296740160305,4.053114073426573,0.3160693473193473,
6871,48,3422,0.0,8673.240425531914,-14.6,0.0,0.0,0.0,0.0,0.47959183673469385,0.1836734693877551,0.8163265306122449,0.0,2,1,0.13999999999999996,-1261.9066951566952,-13.7341559163324,0.7100958260276641,0.23431716345217224,
5363,60,4898,1.0,13022.848717948717,-19.0,2.0,316.45,45.608387386532314,0.0,0.43333333333333335,0.2777777777777778,0.7,0.0,1,0,0.71,-1132.8854618315595,14.379789714594349,0.4519473934939431,-0.11949825829640724,
7253,12,8192,0.0,23771.429268292683,-14.6,5.0,389.3,38.00217099061578,0.0,0.36283185840707965,0.05309734513274336,0.7433628318584071,0.0,1,1,0.41999999999999993,-1544.5301946529082,-5.225665869287744,1.2735158284505208,0.085723876953125,
6055,60,6652,0.0,9448.110714285713,-14.6,0.0,0.0,0.0,0.0,0.4666666666666667,0.2833333333333333,0.7166666666666667,0.0,1,0,0.28000000000000025,-1101.4044444444444,-9.624160497626882,0.21461264782521547,0.11048055722589696,
5072,24,8200,0.0,26756.733333333334,-14.6,0.0,0.0,0.0,0.0,0.5217391304347826,0.043478260869565216,0.6956521739130435,0.0,1,0,0.18999999999999995,-3877.3129282777522,1.1037235886397905,0.57869918699187,0.11460365853658537,
6913,24,4164,0.0,9591.967692307693,-14.6,34.0,-2850.5323529411767,1441.868228275194,0.0,0.4276315789473684,0.19736842105263158,0.5789473684210527,0.0,1,0,0.14,-770.6570217917675,-5.324252040121587,1.1147784582132565,0.25098062760166506,
6386,36,3454,0.0,10777.208695652173,-14.6,51.0,-3438.6666666666665,2621.116629733722,0.0,0.3108108108108108,0.17567567567567569,0.4797297297297297,0.0,1,0,0.78,-559.2787607793038,-0.9946555252457574,0.8344053593257416,0.2273933603551438,
5634,12,3252,0.0,15311.553191489362,-14.6,32.0,-6184.265625,1724.8671076644782,0.0,0.34558823529411764,0.22058823529411764,0.5441176470588235,0.0,1,1,0.71,-1380.2495120364345,-11.312786601605548,3.4511608241082414,0.24661746617466174,
5758,60,5120,0.0,15416.589285714286,-14.6,0.0,0.0,0.0,0.0,0.4117647058823529,0.23529411764705882,0.7647058823529411,0.0,1,1,1.0300000000000002,-1988.9260773828248,-13.658285163579993,0.46441438802083335,0.13411458333333331,
6819,24,2088,0.0,8301.207142857142,-21700.0,0.0,0.0,0.0,0.0,0.875,0.4375,0.5625,0.0,1,1,0.30000000000000004,-6611.111111111111,-19.499424856963124,2.049285600255428,0.3806673052362708,
7088,60,3986,0.0,12044.596666666668,-14.6,38.0,-1501.078947368421,1704.299973304074,0.0,0.2830188679245283,0.018867924528301886,0.49056603773584906,0.0,1,1,0.64,-1257.321400583054,-8.789232662296202,0.3249494062552266,0.17898059876233482,
5039,24,2785,0.0,17671.83823529412,-100.0,11.0,-13691.0,0.0,0.0,0.3617021276595745,0.0425531914893617,0.6808510638297872,0.0,2,0,0.4700000000000002,-1399.9328053755698,-5.218960390494873,1.6310038898862957,0.2706463195691203,
5532,48,6985,0.0,21735.348387096776,-30.0,20.0,-1554.0,1362.4992515690847,0.0,0.31958762886597936,0.010309278350515464,0.6288659793814433,0.0,1,0,0.77,-1163.4828629032259,5.1469909736608495,0.3678573132903841,0.10403245048914339,
6037,48,1109,0.0,4457.838,-14.6,33.0,-1810.6363636363637,1344.418410925841,0.0,0.3333333333333333,0.19333333333333333,0.5866666666666667,0.0,1,1,0.9900000000000002,-88.06231974921631,3.449027351567711,0.9367504508566276,0.675834084761046,
6322,24,3208,0.0,15869.294444444444,-14.6,0.0,0.0,0.0,0.0,0.5142857142857142,0.37142857142857144,0.6285714285714286,0.0,1,1,0.6900000000000004,-6638.610071942446,-16.740858865048878,1.4569760494596842,0.2772495843724023,
6887,12,3298,0.0,6910.888571428572,-14.6,12.0,-4968.0,5124.1498807119215,0.0,0.4666666666666667,0.02666666666666667,0.6666666666666666,0.0,2,0,0.6299999999999999,-1610.419339769542,-13.625597076690513,1.6391348291894077,0.2499747321609056,
6660,36,6123,0.0,23151.64545454545,-14.6,1.0,-5665.0,0.0,0.0,0.55,0.05,0.65,0.0,1,1,0.7800000000000002,-4140.152610441767,0.359261667227133,0.4787241185330357,0.11037617725515815,
5451,48,3328,0.0,14929.380000000001,-14.6,4.0,-1526.175,2525.775614703993,0.0,0.5357142857142857,0.35714285714285715,0.5,0.0,1,0,0.52,-1403.9192307692306,2.4435332464146033,0.663271233974359,0.22455929487179488,
6014,36,4588,0.0,14754.223333333333,-14.6,22.0,-6677.5,358.74818731913047,0.0,0.30927835051546393,0.010309278350515464,0.6082474226804123,0.0,2,0,0.14,-972.1993627982646,-0.17724922255003528,0.5281652620362298,0.2277862539959314,
5556,60,4472,0.0,6053.638095238095,-14.6,10.0,-4049.5,10.013879257199921,0.0,0.40384615384615385,0.25,0.5576923076923077,0.0,1,0,0.14,-431.05334504832433,2.259100013706196,0.18332438878950505,0.23369484197972568,
6346,60,1671,0.0,10465.766666666666,-14.6,0.0,0.0,0.0,0.0,0.532258064516129,0.27419354838709675,0.7258064516129032,0.0,1,1,0.14,-1077.2735087719298,-13.487985966031417,1.0620536604827449,0.6254238978655495,
5850,36,4561,0.0,12491.942857142858,-100.0,3.0,-4797.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.5102040816326531,0.0,1,0,0.71,-1643.2804792107115,-16.729566955626805,0.7251577383127482,0.17583863187897392,
5940,24,4456,0.0,15913.26,-437.0,2.0,-1279.0,1190.767819518146,0.0,0.5555555555555556,0.05555555555555555,0.5555555555555556,0.0,1,0,0.7299999999999995,-6994.906403940888,-25.91040678433536,0.7848275733093957,0.15499700777977257,
7119,12,7240,0.0,21839.58695652174,-14.6,0.0,0.0,0.0,0.0,0.39655172413793105,0.017241379310344827,0.7931034482758621,0.0,1,0,0.5599999999999998,-2063.295375722543,-2.5796393367463897,1.2243186003683242,0.10478821362799264,
5253,48,2085,0.0,5230.3375,-3100.0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,0.0,1,0,-0.020000000000000462,-1733.0097087378642,-1.027722242056409,0.38597721822541964,0.3358513189448441,
6851,60,4537,1.0,7412.767741935483,-0.4,12.0,-6092.5,3578.862528793192,0.0,0.49206349206349204,0.19047619047619047,0.6190476190476191,0.0,1,0,0.44999999999999973,-1598.9679435483872,68.83159428719073,0.34454742487693774,-0.03425423370803027,
6695,60,5161,0.0,9669.86923076923,-3100.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.058823529411764705,0.7058823529411765,0.0,2,0,0.4600000000000004,-4461.39705882353,-14.829828969765746,0.22916489052509204,0.13790931989924432,
6908,24,7859,0.0,6857.425,-14.6,3.0,-10240.0,0.0,0.0,0.6349206349206349,0.2857142857142857,0.6666666666666666,0.0,2,1,0.22999999999999998,-1128.3614310218084,-21.41695709548623,0.6651344530686686,0.08953641260550536,
7255,60,3555,0.0,12245.561538461538,-14.6,1.0,-6661.0,0.0,0.0,0.5909090909090909,0.36363636363636365,0.5909090909090909,0.0,1,0,0.3899999999999997,-2237.1197053407,-1.747815709230653,0.30224378809188934,0.20145335208626347,
5674,48,4318,0.0,17149.07307692308,-100.0,2.0,289.9,67.31656556895933,0.0,0.4482758620689655,0.3275862068965517,0.6379310344827587,0.0,2,1,0.5299999999999998,-2644.8576512455516,-10.907620776934078,0.5962120773506253,0.1618805002315887,
6278,24,3640,0.0,21991.3,-14.6,9.0,-4753.277777777777,3781.229992600879,0.0,0.391304347826087,0.30434782608695654,0.5652173913043478,0.0,1,1,0.5799999999999996,-3736.7179487179487,-7.137666989004692,1.5420558608058608,0.21307234432234434,
5486,48,9721,0.0,8669.52619047619,-14.6,0.0,0.0,0.0,0.0,0.4117647058823529,0.23529411764705882,0.7647058823529411,0.0,1,0,1.0699999999999994,-263.7777391304348,5.074354585269632,0.1417161728903062,0.07326063848026608,
5174,48,8023,0.0,26296.820588235296,-14.6,13.0,-10261.0,0.0,0.0,0.3333333333333333,0.00980392156862745,0.696078431372549,0.0,1,0,0.3599999999999999,-1325.9787150177376,4.231569190579221,0.31421771781129254,0.10279820516016452,
6621,12,3575,0.0,16098.23076923077,-14.6,37.0,-5938.959459459459,1038.7882656301094,0.0,0.37142857142857144,0.25142857142857145,0.5371428571428571,0.0,2,1,0.4600000000000004,-948.9932920536635,-6.093091843566027,3.6145804195804194,0.1990909090909091,
6313,36,4192,0.0,12075.023333333334,-14.6,0.0,0.0,0.0,0.0,0.44776119402985076,0.29850746268656714,0.7014925373134329,0.0,2,0,0.6200000000000001,-2074.5506415506416,-16.05348301631189,0.7369811545801527,0.16275047709923665,
6435,48,6015,0.0,19650.25,-14.6,0.0,0.0,0.0,0.0,0.5714285714285714,0.047619047619047616,0.6666666666666666,0.0,1,1,0.4600000000000004,-2589.43023255814,6.749818522421261,0.3539359933499584,0.11832917705735661,
6970,60,527,0.0,7541.1705882352935,-14.6,4.0,-8944.0,0.0,0.0,0.4594594594594595,0.2702702702702703,0.6216216216216216,0.0,1,1,0.18999999999999995,-621.3753036437247,2.5806656964461756,1.4495983554712208,1.7832068311195446,
6310,12,2881,0.0,14715.57619047619,-14.6,0.0,0.0,0.0,0.0,0.525,0.375,0.625,0.0,1,0,0.14,-3909.96826625387,-14.353097169016719,3.5105721393034828,0.3627502024759921,
5932,12,2779,0.0,14527.261538461538,-14.6,2.0,275.7,146.65394641808993,0.0,0.4126984126984127,0.23809523809523808,0.7301587301587301,0.0,1,0,0.5800000000000001,-2004.5003705533597,-13.567290266762116,3.0736326016552717,0.26685258486266045,
6877,60,4754,0.0,11099.815384615385,-14.6,4.0,-3595.0,0.0,0.0,0.48148148148148145,0.018518518518518517,0.7407407407407407,0.0,2,1,0.6900000000000004,-2039.6482397003747,-7.929977268304636,0.31285969709718137,0.1870880661898752,
6763,48,1839,0.0,4182.83,-14.6,9.0,-7357.0,0.0,0.0,0.5194805194805194,0.03896103896103896,0.6753246753246753,0.0,1,0,0.14,-325.6041454988823,-0.14133335632099644,0.4291326808047852,0.5682889251404749,
7085,48,6363,0.0,13980.793333333333,-14.6,19.0,-2899.226315789474,1965.335358954775,0.0,0.3614457831325301,0.2289156626506024,0.5421686746987951,0.0,1,0,1.12,-2111.8063288899375,-12.23390743032007,0.3936426083084499,0.1332835664518833,
7049,36,6484,0.0,20934.74705882353,-30.0,16.0,-2940.75,2943.4696419928187,0.0,0.3469387755102041,0.04081632653061224,0.46938775510204084,0.0,1,1,0.41000000000000014,-1139.1806102362204,13.890722311686902,0.4499314552059771,0.1253470080197409,
6959,24,2477,1.0,12094.460000000001,-0.2,4.0,301.1,38.460802557062344,0.0,0.4583333333333333,0.21666666666666667,0.75,0.0,1,1,1.12,-1407.5331754711456,20.73997125610572,2.0019580137262816,-0.28718768223209074,
5214,36,2077,0.0,6351.083333333333,-100.0,8.0,-4162.0,0.0,0.0,0.4225352112676056,0.056338028169014086,0.647887323943662,0.0,1,1,0.5500000000000003,-1142.4601542416451,-11.615440924167906,0.615056438238913,0.35078639062750766,
6350,48,6133,0.0,17758.787037037036,-14.6,0.0,0.0,0.0,0.0,0.4186046511627907,0.27906976744186046,0.7209302325581395,0.0,1,0,0.3599999999999999,-1292.9600447774046,-7.365597399243961,0.460239347247133,0.13447741725093756,
5063,48,7455,0.0,5050.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0.3599999999999999,0.0,6.1230675962412855,0.028224904985468365,0.11063044936284373,
5041,60,6150,0.0,11173.014285714286,-30.0,55.0,-1208.3272727272727,744.1005023353753,0.0,0.28654970760233917,0.1695906432748538,0.5087719298245614,0.0,1,0,0.30000000000000004,-861.5829383886256,-8.814911781445645,0.3003449864498645,0.12924119241192414,
5086,48,4383,0.0,8761.727586206896,-14.6,7.0,-5498.885714285714,2526.994873645092,0.0,0.4915254237288136,0.2542372881355932,0.6271186440677966,0.0,1,0,1.12,-429.8376811594203,2.171179231058539,0.5757814282454939,0.1934938018100236,
6942,12,1527,0.0,11270.390000000001,-14.6,11.0,-8319.0,0.0,0.0,0.3488372093023256,0.18604651162790697,0.686046511627907,0.0,2,0,0.22999999999999998,-382.31935215946845,8.229008932800976,2.9886596812922943,0.46081641562977516,
5270,48,3981,0.0,9769.768965517242,-14.6,0.0,0.0,0.0,0.0,0.3717948717948718,0.20512820512820512,0.7948717948717948,0.0,1,1,0.6200000000000001,-367.5441176470588,6.99328540200402,0.30117066482458343,0.17137653855815121,
6705,48,6951,0.0,15476.625581395348,-14.6,17.0,-3571.276470588235,3869.5669246585935,0.0,0.44329896907216493,0.25773195876288657,0.5670103092783505,0.0,1,0,0.29000000000000004,-1988.209389067524,-6.133772127750703,0.3430144943173644,0.12042631755622693,
7051,12,6484,0.0,12957.092307692308,-14.6,1.0,220.1,0.0,0.0,0.5652173913043478,0.43478260869565216,0.5217391304347826,0.0,2,1,0.14,-2839.5846153846155,1.8014949120730155,1.2995720234423196,0.1611787990952087,
6758,12,2762,0.0,5308.7300000000005,-14.6,4.0,-1656.75,2955.8818622085246,0.0,0.625,0.3125,0.5625,0.0,2,0,1.12,-1023.0989010989011,-1.0589407487471747,1.8637128892107169,0.3070540671011345,
6249,24,2817,0.0,8868.415384615386,-14.6,1.0,-10869.0,0.0,0.0,0.5652173913043478,0.08695652173913043,0.6086956521739131,0.0,2,0,0.3599999999999999,-1556.8825396825398,-1.139672161727329,0.8084560998698379,0.29277600283990063,
5808,48,872,0.0,10136.810714285715,-14.6,30.0,-1209.0,635.6224209929709,0.0,0.27184466019417475,0.14563106796116504,0.5631067961165048,0.0,1,0,0.3599999999999999,-229.01290023201855,8.3014958645477,1.359924503058104,0.9458142201834863,
5377,12,7700,0.0,12853.674358974358,-14.6,22.0,-2357.0,1074.7092630102338,0.0,0.375,0.23076923076923078,0.5576923076923077,0.0,1,0,1.12,-1561.5786492374727,-13.015795194291805,1.4249372294372296,0.11014069264069265,
5446,24,2013,0.0,6374.2555555555555,-14.6,12.0,-10707.0,0.0,0.0,0.4787234042553192,0.13829787234042554,0.5638297872340425,0.0,1,1,0.6200000000000001,-299.01310504321015,1.9945804240836433,1.0976631064745819,0.33892200695479385,
5856,12,4280,1.0,18153.10487804878,-0.8,1.0,205.6,0.0,0.0,0.47126436781609193,0.3218390804597701,0.6666666666666666,0.0,1,0,0.9800000000000004,-1160.5067721374917,-0.9747719286220048,3.0886604361370718,-0.31252695902228617,
4986,12,8573,0.0,9274.421212121213,-3.0,43.0,-955.3255813953489,1038.7933182975019,0.0,0.2796610169491525,0.15254237288135594,0.4830508474576271,0.0,2,1,0.6900000000000004,-202.85683728036665,6.915123303292682,0.5864798398071465,0.10374625763054551,
7001,60,5010,0.0,15627.82142857143,-14.6,25.0,-1023.76,418.09142540836683,1.0,0.29473684210526313,0.031578947368421054,0.5578947368421052,0.0,1,0,0.64,-1725.923426657095,-10.189598455899121,0.3465395874916833,0.1423985362608117,
6677,60,1633,0.0,5760.453333333333,-14.6,32.0,-2861.5,724.9167249170873,0.0,0.3284671532846715,0.18248175182481752,0.583941605839416,0.0,1,0,0.7800000000000002,-127.28466745760346,4.230023845930704,0.47355174525413346,0.4512655644008981,
